,id,joke,transform_joke,label
161,161,铁公鸡还会留点铁锈呢，你根本就是个不锈钢公鸡！,铁公鸡会留下一些铁锈，你是不锈钢公鸡！,1
162,162,某人是个大胖子，一天，他去称体重，大喜：我只有30公斤。 家人一看，原来他是300公斤，表转了一圈又回来了,有人是个大胖子。一天，他去称体重。他很高兴：我只有30公斤。当家人看到他有300公斤重时，手表掉头又回来了。,1
163,163,经理追求女秘书。 亲爱的，你不是答应嫁给我吗？ 我在哪里说过这话？ 飞机上。 哦，那是空话。,经理找一位女秘书。亲爱的，你不是答应过嫁给我吗？我在哪说的？在飞机上。哦，那是空话。,1
164,164,普罗米修斯：从地狱偷火是不是更方便，更方便？,普罗米修斯：从地狱偷火方便吗？,1
165,165,在历史课堂上，老师问一个学生：屈原是什么人？ 是医生。 胡说！ 怎么胡说呢，书上明明说他是大夫嘛。,历史课上，老师问一个学生：屈原是谁？是个医生。胡说！为什么胡说？这本书清楚地说他是个医生。,1
166,166,男：你在想什么？ 女：我希望来世还能和你在一起。 男：…… 女：你在想什么？ 男：我希望这一世能永生。,男人：你在想什么？女人：我希望下辈子能和你在一起。男：…女人：你在想什么？男人：我希望这辈子能永远。,1
167,167,两个男人在谈论他们的妻子。 杰克：“你是否想过没有她你会怎样生活？” 马丁：“开销更少。”,两个男人在谈论他们的妻子。杰克：你想过没有她你会怎样生活吗？马丁：少花钱。,1
168,168,昨天有个人说要给我介绍一个女朋友，我本来想问“漂亮吗”，结果说成“便宜吗”。 汗死自己！,昨天，有人说他会给我介绍一个女朋友。我想问“它漂亮吗”结果是“便宜吗？”流汗至死！,1
169,169,历史告诉我们，我们从历史中学到的一切。,历史告诉我们从历史中学到的一切。,1
170,170,爸妈打你，都是因为爱你，如果不爱你，早就打死你了。,父母打你是因为他们爱你。如果他们不爱你，他们会杀了你。,1
171,171,用户友好的计算机首先需要友好的用户。,用户友好型计算机首先需要友好型用户。,0
172,172,父亲看完儿子的成绩单后说：有一点我可以相信，看你这种成绩，就知道你考试没有作弊。 儿子：不是没有作弊，是作弊没有成功。,父亲看了儿子的成绩单后说：“有一件事我可以相信，如果你看你的成绩，你知道你在考试中没有作弊。”儿子：不是没有作弊，而是没有成功。,1
173,173,一家人吃桃。 妈妈问：“桃的英文怎么说？” 女儿答：“Peach.” 妈妈对爸爸说：“给你个‘屁吃’”,这家人吃桃子。妈妈问：“桃子用英语说什么？”女儿回答说：“桃子。”母亲对父亲说：“你去死吧。”,1
174,174,英语女教师笑盈盈地问学生：“当我说‘我很漂亮’的时候，这是什么时态？” 学生们异口同声地回答：“过去时，老师。”,英语老师笑着问学生们：“当我说‘我很漂亮’时，是什么时态？”学生们用一种声音回答：“老师，过去时。”,1
175,175,人的头脑通常仅以其容量的10％运行 - 其余的是操作系统的开销。,人类的思维能力通常只有10%，剩下的是操作系统的开销。,1
176,176,老师来到教室通知道：“同学们，明天我们要进行摸底考试，大家好好准备一下，这节课上自习。” 一学生在下面嘀咕道：“老师，我们心里没‘底’，还是别摸了。”,老师来到教室说：“同学们，明天我们要进行一次彻底的考试。在这堂课上，每个人都准备好了自己学习。”一个学生在下面喃喃地说：“老师，我们心里没有底，我们不要碰它。”,1
177,177,父亲，儿子和圣灵不被称为爸爸，少年和幽灵。,父亲、儿子和灵魂不被称为父亲、青少年和幽灵。,1
178,178,如果你知道钱的价值，试着借一些。,如果你知道钱的价值，试着借一些。,1
179,179,新买了一个无线鼠标，悄悄把接收头插在同学机箱后面的usb口上，然后偷偷的在一边移动鼠标，同学看到后惊叹不止。 然后换鼠标，拔网线，杀毒，重装系统……,新买了一只无线鼠标，悄悄地把接收器插到学生机箱后面的USB接口上，然后趁着学生们惊愕的时候偷偷地移动鼠标。然后更换鼠标，拔掉电线，杀毒，重新安装系统…,1
180,180,实验室工作的第一定律：热玻璃看起来与冷玻璃完全相同。,实验室工作的第一定律：热玻璃看起来和冷玻璃一模一样。,0
181,181,房地产之歌:铸我百姓千年苦，尽君一时盛世欢！,房地产之歌：找到我们人民千百年的苦难，尽你所能享受时代的繁荣！,1
182,182,两分钟警告：当宝宝的脸变红并开始发出那些熟悉的咕噜声时。,两分钟警告：当宝宝的脸变红，开始发出熟悉的咕噜声。,1
183,183,多年来我一直爱着同一个女人。如果我的妻子发现，她会杀了我！,我爱同一个女人很多年了。如果我妻子发现了，她会杀了我！,0
184,184,狼行天下，吃肉；狗行天下，吃屎。,狼走遍世界，吃肉；狗走遍世界，吃屎。,1
185,185,猫似乎遵循这样的原则，即要求你想要的东西永远不会有任何伤害。,猫似乎遵循这样的原则：你想要的东西永远不会伤害你。,0
186,186,如果你有一半的心情去看电视 - 这就足够了！,如果你们一半人有心情看电视，那就够了！,1
187,187,我拿什么整死你的爱人。,我能做什么杀死你的爱人？,1
188,188,加班，半夜回家，打开门，发现地上多了一双陌生男人的鞋。 在屋子里转了一圈，没人啊！回头再看，那双鞋不见了…… 谁能告诉我这是神马情况？,加班加点，半夜回家，打开门，给地上一个陌生男子找一双鞋。在房子里转一圈，没人！回头看，那些鞋不见了…谁能告诉我这是一个魔术马的情况？,1
189,189,大并不一定意味着更好......太阳花并不比紫罗兰更好。,大并不一定意味着更好…向日葵并不比紫罗兰好。,1
190,190,一个法国人，一个德国人和一个犹太人在沙漠中迷路，徘徊了好几天。,一个法国人，一个德国人和一个犹太人在沙漠里迷路了好几天。,0
191,191,世界上最困难的事情之一就是说服一个女人，即便讨价还价也要花钱。,世界上最困难的事情之一就是说服一个女人即使讨价还价也要花钱。,1
192,192,记住该记住的，忘记该忘记的。改变能改变的，接受不能改变的。,记住应该记住的，忘记应该忘记的。改变可以改变的，接受不能改变的。,1
193,193,我站起身来给一孕妇让座，她疑惑地看了看我，忽然明白过来，哭笑不得道：同学，我这是胖！,我站起来把座位让给一位孕妇。她怀疑地看着我。突然她意识到我很胖，同学。,1
194,194,晚上失眠，翻来覆去的。 室友便好奇道：干嘛呢？ 我：睡不着…… 室友：有啥好想，蒙头便睡就是。 我：我在想我为什么睡不着。 室友：……,晚上失眠，辗转反侧。室友很好奇：为什么？我：我睡不着…室友：你可以蒙着头睡觉。我：我想知道为什么我睡不着。室友：。。。,1
195,195,由于强烈的心灵迷雾，我的所有想法都被搁置了。,由于思想上的浓雾，我所有的想法都被搁置了。,0
196,196,一年轻人敲开了作曲家的房子，说：请问，罗西工程师是在这里住吗？ 不，作曲家回答，罗西工程师的家比我高两个八度。,一个年轻人敲了敲作曲家的房子说：“打扰一下，罗西工程师住在这里吗？”不，作曲家回答说，罗西的工程师的房子比我的高两个八度。,1
197,197,谎言没有腿站立，但它得到了位置。,谎言是站不住脚的，但它有自己的位置。,1
198,198,光棍汉想到自己没媳妇，便自我安慰：不是我找不到，是我岳母大人流-产了！,单身汉以为自己没有媳妇，就安慰自己：不是我找不到，而是婆婆流产了。,1
199,199,如果你不喜欢这个答案，你就不应该问这个问题。,如果你不喜欢这个答案，你不应该问。,1
200,200,赫伯特定律：如果它是好的，他们就会停止制造它。,赫伯特定律：如果好的话，他们就不做了。,0
201,201,当他们全都被困在一起时，他们为什么称他们为“公寓”？,当他们都被困在一起的时候，为什么叫他们公寓？,0
202,202,我的母亲埋葬了三个丈夫，其中两个只是打盹。,我母亲埋葬了三个丈夫，其中两个只是打瞌睡。,0
203,203,恐惧与冒险的唯一区别在于你呼吸多少。,恐惧和冒险的唯一区别是你呼吸了多少。,0
204,204,实习老师第一堂课自我介绍道：“我姓李，草字头的李。”,实习老师在第一节课上自我介绍说：“我姓李，草书姓李。”,1
205,205,克里斯不会在学校，因为他身边有一英亩的土地。,克里斯不会上学，因为他旁边有一英亩地。,0
206,206,史蒂夫很震惊，并说，这是一个非常敏锐的年轻人。,史蒂夫很震惊，说他是一个非常敏感的年轻人。,0
207,207,坦迪 - 你可以买得更好，但你不能支付更多。,坦迪-你可以买得更好，但你不能付得更多。,0
208,208,这是一切有趣和游戏，直到一些神圣的生物用闪电击中你。,这是所有的乐趣和游戏，直到某个神圣的生物用闪电击中你。,0
209,209,初次见岳母，顺便提亲，不知该如何称呼她，是普通青年叫阿姨，还是文艺青年叫伯母，最后2B的叫了声，伯姨! 把她给逗乐了，顺利拿下婚事!,第一次见到我岳母，顺便说一下，我不知道怎么称呼她。普通的年轻人叫她阿姨，文艺青年叫她阿姨。终于有2b电话了，阿姨！她被逗乐了，成功地赢得了婚姻！,1
210,210,妻子：你由于失恋，后来发奋起来，才有今日那样的成就。 丈夫：我在那时，你若讨厌我，我到今天也出人头地了。,妻子：因为你失恋的爱，你晚点起床是为了成就今天的自己。丈夫：我在那里的时候，如果你恨我，我今天就会成为众人瞩目的焦点。,1
211,211,语法课上，约翰思想开了小差。突然教师问道：约翰，你能说出两个代词吗？ 约翰站起来，摇摇头说：谁？我！,在语法课上，约翰有一个坏主意。突然老师问：“约翰，你能说两个代词吗？”约翰站起来摇摇头说：“谁？我！,1
